CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2SinceWeek,Promo2SinceYear,StoreType,Assortment,Promo2,PromoInterval,Store
11149,12,2011,11,2011,d,c,1,"Jan,Apr,Jul,Oct",34661
1901,2,2013,23,2012,d,a,1,"Mar,Jun,Sept,Dec",34678
40,0,0,40,2011,a,a,1,"Jan,Apr,Jul,Oct",34712
136,10,2007,0,0,b,c,0,,34728
10507,0,0,0,0,a,c,0,,34787
6470,7,2009,19,2012,a,a,1,"Jan,Apr,Jul,Oct",34855
366,0,0,20,2011,a,a,1,"Jan,Apr,Jul,Oct",34894
1474,0,0,12,2011,a,a,1,"Jan,Apr,Jul,Oct",34943
846,10,2009,0,0,a,c,0,,35002
3815,4,2013,32,2012,c,a,1,"Feb,May,Aug,Nov",35007
1477,8,2014,0,0,a,a,0,,35056
8819,0,0,0,0,d,a,0,,35095
1849,12,2012,24,2010,d,a,1,"Jan,Apr,Jul,Oct",35135
159,11,2011,0,0,c,c,0,,35155
3904,3,2011,0,0,a,a,0,,35156
762,2,2014,9,2010,c,a,1,"Jan,Apr,Jul,Oct",35157
18724,7,2003,42,2009,a,a,1,"Jan,Apr,Jul,Oct",35192
9924,11,2002,0,0,d,c,0,,35232
15353,7,2011,0,0,d,c,0,,35287
24,0,0,28,2013,a,c,1,"Feb,May,Aug,Nov",35353
1613,0,0,8,2014,a,a,1,"Jan,Apr,Jul,Oct",35363
3336,10,2007,14,2011,a,a,1,"Feb,May,Aug,Nov",35415
2406,11,2010,26,2011,a,a,1,"Mar,Jun,Sept,Dec",35461
834,9,2003,11,2010,a,a,1,"Jan,Apr,Jul,Oct",35512
813,11,2012,17,2013,d,c,1,"Feb,May,Aug,Nov",35553
8252,11,2005,40,2012,a,a,1,"Mar,Jun,Sept,Dec",35623
620,5,2010,0,0,d,c,0,,35695
233,0,0,40,2010,c,c,1,"Feb,May,Aug,Nov",35697
345,3,2007,0,0,a,a,0,,35746
10500,0,0,35,2009,d,c,1,"Feb,May,Aug,Nov",35760
1786,0,0,0,0,a,a,0,,35814
13932,9,2011,5,2011,d,a,1,"Feb,May,Aug,Nov",35870
9456,3,2005,14,2015,a,c,1,"Feb,May,Aug,Nov",35894
260,2,2010,30,2012,d,c,1,"Jan,Apr,Jul,Oct",35895
7721,0,0,0,0,d,c,0,,35914
139,3,2011,0,0,a,a,0,,35945
3628,0,0,8,2011,a,a,1,"Jan,Apr,Jul,Oct",35955
5760,12,2007,11,2013,d,c,1,"Feb,May,Aug,Nov",36038
6226,7,2010,0,0,d,a,0,,36051
9590,11,2007,14,2011,a,a,1,"Jan,Apr,Jul,Oct",36093
16726,0,0,0,0,d,c,0,,36141
134,0,0,13,2015,a,c,1,"Jan,Apr,Jul,Oct",36187
12287,7,2003,38,2009,d,a,1,"Jan,Apr,Jul,Oct",36233
8806,6,2005,0,0,a,a,0,,36241
5236,5,2007,7,2012,a,c,1,"Jan,Apr,Jul,Oct",36251
1624,0,0,0,0,c,c,0,,36300
882,0,0,36,2012,a,c,1,"Jan,Apr,Jul,Oct",36340
2819,11,2013,0,0,d,c,0,,36341
7445,3,2012,14,2011,c,a,1,"Jan,Apr,Jul,Oct",36342
20028,9,2011,0,0,d,c,0,,36377
3524,8,2011,0,0,a,a,0,,36392
3786,11,2012,0,0,a,a,0,,36393
4646,0,0,14,2012,a,c,1,"Jan,Apr,Jul,Oct",36441
289,11,2011,14,2010,a,a,1,"Jan,Apr,Jul,Oct",36471
242,0,0,20,2010,c,c,1,"Jan,Apr,Jul,Oct",36501
804,5,2014,0,0,d,c,0,,36584
416,11,2014,42,2009,a,a,1,"Feb,May,Aug,Nov",36621
2921,0,0,13,2010,a,a,1,"Jan,Apr,Jul,Oct",36667
8617,4,2013,12,2013,c,c,1,"Feb,May,Aug,Nov",36688
5083,11,2013,0,0,a,c,0,,36701
561,5,2007,0,0,d,a,0,,36772
8530,9,2008,0,0,a,c,0,,36802
2850,0,0,0,0,d,c,0,,36880
3708,2,2001,9,2014,a,a,1,"Mar,Jun,Sept,Dec",36885
397,0,0,14,2012,c,c,1,"Mar,Jun,Sept,Dec",36895
223,11,2012,40,2013,a,a,1,"Mar,Jun,Sept,Dec",36982
145,5,2015,0,0,a,a,0,,37025
387,9,2010,0,0,d,c,0,,37058
9550,8,2014,0,0,a,c,0,,37082
17,0,0,0,0,a,a,0,,37117
146,11,2004,0,2013,a,a,1,"Feb,May,Aug,Nov",37132
161,3,2012,0,0,a,a,0,,37133
257,4,2014,0,0,c,a,0,,37163
2490,5,2005,0,0,a,a,0,,37227
3043,9,2007,0,0,c,a,0,,37232
11683,9,2010,0,0,d,c,0,,37261
16789,0,0,0,0,d,c,0,,37298
1602,7,2013,0,0,a,c,0,,37331
2434,4,2010,0,0,a,c,0,,37344
85,7,1563,10,2010,a,a,1,"Jan,Apr,Jul,Oct",37425
3030,0,0,22,2010,a,c,1,"Feb,May,Aug,Nov",37444
7552,0,0,0,0,d,c,0,,37501
571,11,2011,14,2013,a,a,1,"Mar,Jun,Sept,Dec",37572
3047,6,2006,40,2012,c,c,1,"Mar,Jun,Sept,Dec",37625
13750,0,0,0,2012,d,c,1,"Feb,May,Aug,Nov",37626
12171,3,2014,14,2014,d,c,1,"Mar,Jun,Sept,Dec",37653
142,12,2003,0,0,d,a,0,,37676
431,4,2014,14,2011,d,a,1,"Mar,Jun,Sept,Dec",37677
14200,0,0,0,0,d,c,0,,37709
1270,8,2015,0,0,a,a,0,,37730
15957,9,2010,0,0,a,a,0,,37797
2045,2,2011,0,0,a,c,0,,37872
5167,2,2015,9,2011,d,c,1,"Feb,May,Aug,Nov",37912
3993,0,0,40,2011,a,a,1,"Jan,Apr,Jul,Oct",37953
4772,0,0,33,2012,d,c,1,"Mar,Jun,Sept,Dec",37981
3728,2,2005,19,2012,a,c,1,"Mar,Jun,Sept,Dec",38030
1032,12,2007,0,0,a,a,0,,38070
91,0,0,30,2014,a,a,1,"Jan,Apr,Jul,Oct",38078
5695,7,2012,24,2013,a,a,1,"Jan,Apr,Jul,Oct",38126
1617,10,2006,0,0,c,c,0,,38169
18114,0,0,40,2012,a,c,1,"Jan,Apr,Jul,Oct",38198
9848,9,2010,14,2010,a,a,1,"Jan,Apr,Jul,Oct",38219
9041,12,2010,25,2009,d,c,1,"Jan,Apr,Jul,Oct",38260
74,0,0,43,2009,a,c,1,"Feb,May,Aug,Nov",38312
3538,7,2012,0,0,c,a,0,,38348
8496,0,0,0,0,d,c,0,,38410
395,0,0,36,2011,d,c,1,"Jan,Apr,Jul,Oct",38431
2450,0,0,0,0,a,a,0,,38505
15372,9,2005,0,0,c,a,0,,38514
50,4,2009,0,0,c,c,0,,38515
3829,11,0,12,2011,d,a,1,"Jan,Apr,Jul,Oct",38528
20800,9,2013,0,0,d,c,0,,38574
15328,4,2012,0,0,a,c,0,,38623
3874,0,0,10,2015,d,c,1,"Jan,Apr,Jul,Oct",38691
600,11,2011,0,0,c,a,0,,38749
1507,5,2009,31,2014,d,c,1,"Jan,Apr,Jul,Oct",38770
966,0,0,0,0,d,a,0,,38810
379,0,0,29,2013,a,c,1,"Feb,May,Aug,Nov",38854
13706,11,2007,39,2009,a,a,1,"Jan,Apr,Jul,Oct",38860
1691,11,2007,45,2012,a,c,1,"Mar,Jun,Sept,Dec",38902
921,0,0,26,2014,a,c,1,"Jan,Apr,Jul,Oct",38938
14744,5,2001,35,2009,a,a,1,"Jan,Apr,Jul,Oct",38959
1067,5,2008,0,0,c,c,0,,38960
18396,0,0,14,2014,d,c,1,"Jan,Apr,Jul,Oct",38992
298,0,0,0,0,d,c,0,,39035
469,4,2006,0,0,a,a,0,,39068
5136,9,2013,0,0,d,c,0,,39148
7592,0,0,42,2011,d,c,1,"Jan,Apr,Jul,Oct",39179
2467,0,0,0,2013,d,c,1,"Feb,May,Aug,Nov",39253
34919,0,0,0,0,a,c,0,,39274
21565,8,0,36,2009,d,c,1,"Jan,Apr,Jul,Oct",39304
2479,6,2006,14,2010,d,c,1,"Feb,May,Aug,Nov",39327
3873,0,0,0,0,a,a,0,,39395
91,0,0,14,2013,a,c,1,"Feb,May,Aug,Nov",39429
623,0,0,40,2013,a,c,1,"Feb,May,Aug,Nov",39477
1067,0,0,40,2009,a,c,1,"Feb,May,Aug,Nov",39549
8,4,2004,0,0,a,a,0,,39550
1265,0,0,46,2012,c,c,1,"Feb,May,Aug,Nov",39576
1357,0,0,32,2011,d,c,1,"Mar,Jun,Sept,Dec",39609
4642,7,2009,36,2009,a,a,1,"Jan,Apr,Jul,Oct",39674
2178,0,0,20,2011,a,a,1,"Jan,Apr,Jul,Oct",39746
6731,0,0,12,2011,d,a,1,"Mar,Jun,Sept,Dec",39762
5821,3,2013,36,2014,a,a,1,"Jan,Apr,Jul,Oct",39842
1440,2,2004,0,0,a,a,0,,39876
223,4,2015,0,0,a,c,0,,39931
1148,0,0,0,0,a,a,0,,39943
9673,0,0,0,0,a,a,0,,39972
2238,11,2002,13,2011,a,c,1,"Jan,Apr,Jul,Oct",39993
408,4,2014,0,0,c,a,0,,40018
14304,2,2013,0,0,a,c,0,,40083
364,0,0,0,0,a,a,0,,40092
1462,7,2013,0,0,a,a,0,,40093
600,0,0,36,2010,a,c,1,"Mar,Jun,Sept,Dec",40125
1303,0,0,0,0,d,c,0,,40190
9156,8,2010,1,2013,d,a,1,"Feb,May,Aug,Nov",40205
6966,0,0,13,2011,a,c,1,"Jan,Apr,Jul,Oct",40285
8140,10,0,9,2013,a,c,1,"Feb,May,Aug,Nov",40290
1866,0,0,14,2013,d,a,1,"Feb,May,Aug,Nov",40312
209,7,2005,0,0,a,a,0,,40340
687,6,2013,40,2009,a,c,1,"Feb,May,Aug,Nov",40377
1301,0,0,0,0,d,c,0,,40405
403,4,2014,12,2012,a,a,1,"Jan,Apr,Jul,Oct",40439
24352,11,2005,0,0,d,c,0,,40487
15920,0,0,0,0,a,c,0,,40537
1714,2,2013,0,0,a,a,0,,40585
156,7,2013,0,0,a,a,0,,40634
865,2,0,11,2013,a,c,1,"Feb,May,Aug,Nov",40636
1254,0,0,0,0,a,a,0,,40680
110,9,2010,0,0,b,c,0,,40686
280,0,0,40,2012,a,c,1,"Mar,Jun,Sept,Dec",40728
924,12,2010,15,2013,a,a,1,"Mar,Jun,Sept,Dec",40749
18196,0,0,37,2015,d,c,1,"Jan,Apr,Jul,Oct",40800
20370,0,0,40,2009,a,c,1,"Jan,Apr,Jul,Oct",40834
171,7,2010,14,2011,a,a,1,"Jan,Apr,Jul,Oct",40862
4349,0,0,0,0,c,a,0,,40897
1106,0,0,0,0,d,c,0,,40933
3145,4,0,14,2011,a,c,1,"Mar,Jun,Sept,Dec",40978
2824,7,2012,8,2012,c,a,1,"Jan,Apr,Jul,Oct",41004
4818,10,2004,0,0,d,c,0,,41035
9956,0,0,36,2009,d,a,1,"Jan,Apr,Jul,Oct",41125
2774,11,2007,13,2010,a,a,1,"Jan,Apr,Jul,Oct",41130
6070,0,0,19,2011,a,c,1,"Jan,Apr,Jul,Oct",41174
4004,11,2009,14,2011,a,a,1,"Jan,Apr,Jul,Oct",41223
846,3,2005,9,2010,a,a,1,"Jan,Apr,Jul,Oct",41232
198,0,0,0,0,a,c,0,,41284
4394,5,2011,36,2011,d,c,1,"Mar,Jun,Sept,Dec",41368
15458,0,0,40,2009,a,c,1,"Feb,May,Aug,Nov",41400
2798,2,2015,14,2011,d,a,1,"Jan,Apr,Jul,Oct",41425
10474,0,0,14,2012,d,c,1,"Jan,Apr,Jul,Oct",41441
696,11,2010,30,2010,a,a,1,"Mar,Jun,Sept,Dec",41497
2390,1,2009,0,0,c,a,0,,41536
863,0,0,0,0,a,a,0,,41579
3744,9,2012,22,2011,a,a,1,"Feb,May,Aug,Nov",41622
590,7,2012,14,2012,d,c,1,"Jan,Apr,Jul,Oct",41715
3957,0,0,0,0,a,c,0,,41757
6780,10,0,0,0,d,c,0,,41816
1334,10,2009,25,2014,a,c,1,"Jan,Apr,Jul,Oct",41818
