CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2SinceWeek,Promo2SinceYear,StoreType,Assortment,Promo2,PromoInterval,Store
49728,7,2007,14,2011,a,c,1,"Jan,Apr,Jul,Oct",33683
216,6,2011,40,2009,a,a,1,"Jan,Apr,Jul,Oct",33777
3164,0,0,0,0,a,c,0,,33779
4279,0,0,33,2012,a,c,1,"Feb,May,Aug,Nov",33859
563,9,2007,32,2011,a,c,1,"Jan,Apr,Jul,Oct",33906
347,7,2014,0,0,c,a,0,,33952
13511,0,0,13,2013,a,c,1,"Jan,Apr,Jul,Oct",34013
1073,7,2011,14,2012,a,a,1,"Jan,Apr,Jul,Oct",34024
2511,5,2005,0,0,a,a,0,,34072
664,10,2013,0,0,a,c,0,,34122
19312,9,2010,0,0,a,c,0,,34148
3095,8,2002,0,0,b,b,0,,34172
17287,0,0,23,2012,a,a,1,"Mar,Jun,Sept,Dec",34186
8296,9,2011,0,0,d,c,0,,34239
1007,0,0,14,2010,a,c,1,"Jan,Apr,Jul,Oct",34315
3809,12,2006,7,2012,d,a,1,"Jan,Apr,Jul,Oct",34345
4676,10,2007,36,2010,d,c,1,"Feb,May,Aug,Nov",34417
1142,9,2009,0,0,a,c,0,,34431
2949,9,2013,0,0,c,c,0,,34473
19362,11,2008,0,0,d,c,0,,34541
858,8,2010,6,2012,c,a,1,"Jan,Apr,Jul,Oct",34586
1420,0,0,14,2010,c,a,1,"Jan,Apr,Jul,Oct",34661
1473,6,2003,40,2014,a,a,1,"Jan,Apr,Jul,Oct",34678
255,3,2011,18,2013,a,c,1,"Mar,Jun,Sept,Dec",34712
1149,0,0,11,2010,a,a,1,"Jan,Apr,Jul,Oct",34728
6892,0,0,14,2013,a,a,1,"Mar,Jun,Sept,Dec",34787
1678,0,0,14,2010,c,a,1,"Jan,Apr,Jul,Oct",34855
11944,5,2010,10,2009,c,a,1,"Jan,Apr,Jul,Oct",34894
215,0,0,11,2013,d,a,1,"Jan,Apr,Jul,Oct",34943
1591,0,0,0,0,d,c,0,,35002
3904,9,2011,0,0,a,c,0,,35007
310,0,0,20,2010,d,a,1,"Jan,Apr,Jul,Oct",35056
5213,7,2014,40,2012,c,c,1,"Feb,May,Aug,Nov",35095
26,0,0,33,2012,d,a,1,"Jan,Apr,Jul,Oct",35135
4944,0,0,28,2011,d,c,1,"Jan,Apr,Jul,Oct",35155
521,0,0,40,2014,a,a,1,"Jan,Apr,Jul,Oct",35156
192,9,2009,0,0,c,a,0,,35157
265,7,2015,0,0,a,c,0,,35192
415,6,2013,17,2013,d,c,1,"Mar,Jun,Sept,Dec",35232
1310,4,2010,40,2014,d,a,1,"Jan,Apr,Jul,Oct",35287
5788,0,0,0,0,a,a,0,,35353
4147,0,0,17,2011,d,a,1,"Jan,Apr,Jul,Oct",35363
107,0,0,44,2011,a,a,1,"Jan,Apr,Jul,Oct",35415
1897,1,2010,11,2011,c,c,1,"Jan,Apr,Jul,Oct",35461
111,11,2011,0,0,a,a,0,,35512
1274,9,2009,0,0,a,a,0,,35553
7916,0,0,33,2012,a,c,1,"Jan,Apr,Jul,Oct",35623
17162,3,2006,0,0,d,c,0,,35695
146,9,2007,11,2011,a,a,1,"Jan,Apr,Jul,Oct",35697
3431,7,2006,25,2013,a,a,1,"Jan,Apr,Jul,Oct",35746
14510,9,2009,0,0,a,c,0,,35760
1372,4,0,35,2010,d,a,1,"Jan,Apr,Jul,Oct",35814
5722,10,2012,18,2015,d,a,1,"Feb,May,Aug,Nov",35870
13970,11,2011,14,2012,a,a,1,"Jan,Apr,Jul,Oct",35894
4197,0,0,36,2013,a,c,1,"Jan,Apr,Jul,Oct",35895
17865,11,2012,0,0,c,c,0,,35914
512,11,2010,0,0,a,a,0,,35945
8581,1,0,18,2014,a,c,1,"Mar,Jun,Sept,Dec",35955
3909,10,2012,9,2013,d,c,1,"Feb,May,Aug,Nov",36038
208,0,0,47,2012,a,c,1,"Jan,Apr,Jul,Oct",36051
204,4,2005,0,0,a,a,0,,36093
15825,0,0,0,0,a,a,0,,36141
2107,0,0,0,0,a,a,0,,36187
8943,3,2013,31,2013,d,c,1,"Jan,Apr,Jul,Oct",36233
427,12,2009,12,2014,a,c,1,"Mar,Jun,Sept,Dec",36241
5021,0,0,40,2014,a,a,1,"Jan,Apr,Jul,Oct",36251
232,0,0,0,0,d,a,0,,36300
818,2,2011,40,2014,a,a,1,"Jan,Apr,Jul,Oct",36340
500,9,2009,45,2009,a,a,1,"Feb,May,Aug,Nov",36341
3114,0,0,40,2014,d,c,1,"Jan,Apr,Jul,Oct",36342
238,12,2010,11,2010,a,a,1,"Jan,Apr,Jul,Oct",36377
15505,3,2005,40,2014,a,a,1,"Jan,Apr,Jul,Oct",36392
78,4,2004,0,0,a,a,0,,36393
10055,4,2013,0,0,a,c,0,,36441
426,7,2002,40,2014,a,a,1,"Jan,Apr,Jul,Oct",36471
1732,11,2009,25,2012,a,c,1,"Jan,Apr,Jul,Oct",36501
240,3,2006,40,2014,a,a,1,"Jan,Apr,Jul,Oct",36584
14176,12,2011,14,2010,d,c,1,"Jan,Apr,Jul,Oct",36621
3389,7,2013,41,2009,d,a,1,"Feb,May,Aug,Nov",36667
1959,1,0,0,0,d,a,0,,36688
11332,2,2005,29,2009,c,a,1,"Jan,Apr,Jul,Oct",36701
1276,5,2006,8,2012,a,a,1,"Mar,Jun,Sept,Dec",36772
711,10,2012,24,2014,d,a,1,"Jan,Apr,Jul,Oct",36802
10421,0,0,0,2013,d,c,1,"Feb,May,Aug,Nov",36880
2920,11,2014,14,2014,d,c,1,"Mar,Jun,Sept,Dec",36885
2813,10,2010,0,0,d,c,0,,36895
5077,0,0,0,0,a,a,0,,36982
12544,4,2002,0,0,a,c,0,,37025
1144,4,2006,0,0,c,a,0,,37058
1740,8,2009,14,2011,d,a,1,"Jan,Apr,Jul,Oct",37082
7251,0,0,0,0,a,c,0,,37117
18372,4,2003,0,0,d,c,0,,37132
3060,11,2005,0,0,d,c,0,,37133
9602,4,2005,0,0,a,a,0,,37163
18973,1,0,0,0,d,c,0,,37227
2857,2,2014,14,2011,d,a,1,"Mar,Jun,Sept,Dec",37232
9614,3,2013,0,0,d,a,0,,37261
3095,0,0,14,2011,c,a,1,"Jan,Apr,Jul,Oct",37298
21118,11,2000,0,0,d,c,0,,37331
2669,3,2005,0,0,d,a,0,,37344
1469,9,2009,14,2010,c,c,1,"Jan,Apr,Jul,Oct",37425
2650,10,2008,35,2012,a,a,1,"Jan,Apr,Jul,Oct",37444
884,5,2012,39,2014,c,a,1,"Jan,Apr,Jul,Oct",37501
14465,9,2014,0,0,d,c,0,,37572
1360,11,2005,0,0,a,a,0,,37625
4329,3,2012,0,0,a,c,0,,37626
591,3,2014,31,2012,d,c,1,"Jan,Apr,Jul,Oct",37653
241,7,2010,14,2013,a,a,1,"Feb,May,Aug,Nov",37676
342,0,0,13,2010,a,a,1,"Jan,Apr,Jul,Oct",37677
8332,10,2013,0,0,a,c,0,,37709
1711,4,2013,0,0,a,a,0,,37730
62,7,2003,25,2012,a,a,1,"Feb,May,Aug,Nov",37797
1996,11,2007,21,2011,a,c,1,"Jan,Apr,Jul,Oct",37872
4301,0,0,17,2012,d,a,1,"Jan,Apr,Jul,Oct",37912
945,2,2007,0,0,a,a,0,,37953
2234,0,0,0,0,a,a,0,,37981
2116,0,0,0,0,a,c,0,,38030
19201,0,0,0,2013,d,c,1,"Feb,May,Aug,Nov",38070
17908,0,0,0,0,a,a,0,,38078
14730,0,0,40,2012,c,c,1,"Feb,May,Aug,Nov",38126
2806,3,2013,40,2014,d,a,1,"Jan,Apr,Jul,Oct",38169
774,7,2007,0,0,c,c,0,,38198
11895,0,0,13,2011,d,a,1,"Jan,Apr,Jul,Oct",38219
12820,0,0,0,0,d,a,0,,38260
409,7,2015,0,0,a,c,0,,38312
13138,9,2013,0,0,c,c,0,,38348
8204,0,0,10,2011,a,a,1,"Jan,Apr,Jul,Oct",38410
3577,0,0,0,0,c,c,0,,38431
395,0,0,13,2013,a,c,1,"Jan,Apr,Jul,Oct",38505
51627,12,2009,0,0,d,c,0,,38514
1401,0,0,0,0,a,c,0,,38515
1575,11,2006,5,2013,d,c,1,"Feb,May,Aug,Nov",38528
20226,10,262,0,0,a,c,0,,38574
9236,0,0,0,0,d,c,0,,38623
9660,8,2014,0,0,a,a,0,,38691
429,3,2012,0,0,a,c,0,,38749
1720,9,2010,0,0,a,a,0,,38770
773,0,0,28,2012,a,c,1,"Jan,Apr,Jul,Oct",38810
2531,7,2014,0,0,a,a,0,,38854
2795,12,2008,13,2011,a,a,1,"Feb,May,Aug,Nov",38860
45726,6,2013,0,0,d,a,0,,38902
13579,4,2007,0,0,a,c,0,,38938
2236,0,0,38,2009,a,a,1,"Jan,Apr,Jul,Oct",38959
1321,0,0,19,2014,d,a,1,"Jan,Apr,Jul,Oct",38960
8122,0,0,0,0,a,a,0,,38992
3528,5,2007,40,2014,a,a,1,"Feb,May,Aug,Nov",39035
99,0,0,14,2013,a,c,1,"Feb,May,Aug,Nov",39068
6318,7,2015,37,2009,a,a,1,"Jan,Apr,Jul,Oct",39148
2094,0,0,0,0,a,a,0,,39179
5651,4,2013,0,0,a,c,0,,39253
5498,2,2010,0,0,a,c,0,,39274
718,6,2011,44,2009,a,a,1,"Feb,May,Aug,Nov",39304
1939,8,2007,0,0,a,a,0,,39327
18651,7,2014,35,2009,d,c,1,"Jan,Apr,Jul,Oct",39395
15180,0,0,26,2013,a,c,1,"Jan,Apr,Jul,Oct",39429
98,0,0,0,0,a,a,0,,39477
17262,0,0,0,0,c,a,0,,39549
17469,0,0,0,0,d,a,0,,39550
2085,7,2012,0,0,d,a,0,,39576
2986,7,2014,19,2010,d,c,1,"Jan,Apr,Jul,Oct",39609
11430,11,2010,0,0,d,c,0,,39674
5,12,2013,0,0,a,a,0,,39746
109,7,2011,35,2014,a,a,1,"Jan,Apr,Jul,Oct",39762
2457,0,0,42,2012,d,a,1,"Jan,Apr,Jul,Oct",39842
3082,5,2009,0,0,d,c,0,,39876
250,0,0,47,2009,a,a,1,"Feb,May,Aug,Nov",39931
4819,7,2010,27,2013,d,a,1,"Feb,May,Aug,Nov",39943
5927,12,2007,9,2010,a,a,1,"Jan,Apr,Jul,Oct",39972
35134,0,0,0,0,a,a,0,,39993
136,0,0,0,0,c,a,0,,40018
2118,2,2001,14,2015,c,c,1,"Jan,Apr,Jul,Oct",40083
14834,9,2010,0,0,a,c,0,,40092
4045,7,2013,0,0,c,a,0,,40093
1852,5,2015,15,2013,d,a,1,"Feb,May,Aug,Nov",40125
5000,6,2007,40,2014,d,c,1,"Jan,Apr,Jul,Oct",40190
4250,4,2009,0,0,a,a,0,,40205
5264,7,2004,0,0,d,c,0,,40285
21069,11,2004,0,0,c,c,0,,40290
264,12,2010,12,2014,a,a,1,"Jan,Apr,Jul,Oct",40312
1068,11,2008,37,2010,d,a,1,"Mar,Jun,Sept,Dec",40340
4099,9,2009,0,0,c,a,0,,40377
3529,7,2011,40,2009,d,c,1,"Feb,May,Aug,Nov",40405
57250,0,0,0,0,a,a,0,,40439
7201,10,2004,40,2015,a,c,1,"Jan,Apr,Jul,Oct",40487
7331,4,2002,0,0,d,a,0,,40537
197,7,2010,20,2013,a,a,1,"Jan,Apr,Jul,Oct",40585
1342,12,2003,12,2010,d,a,1,"Jan,Apr,Jul,Oct",40634
596,9,2007,0,0,a,a,0,,40636
2457,3,2009,0,0,a,c,0,,40680
3833,4,2003,0,0,c,a,0,,40686
6351,4,2015,0,0,a,c,0,,40728
9472,9,2005,24,2012,a,a,1,"Jan,Apr,Jul,Oct",40749
2219,5,2011,40,2014,a,a,1,"Feb,May,Aug,Nov",40800
1467,6,2007,17,2010,d,c,1,"Jan,Apr,Jul,Oct",40834
13764,0,0,0,0,d,a,0,,40862
112,4,2013,14,2011,a,c,1,"Jan,Apr,Jul,Oct",40897
14737,11,2008,9,2012,a,c,1,"Jan,Apr,Jul,Oct",40933
144,12,2005,9,2011,a,a,1,"Jan,Apr,Jul,Oct",40978
2736,0,0,14,2011,a,a,1,"Jan,Apr,Jul,Oct",41004
16048,12,2009,36,2009,d,c,1,"Feb,May,Aug,Nov",41035
140,0,0,0,0,c,a,0,,41125
2029,0,0,15,2011,a,a,1,"Feb,May,Aug,Nov",41130
411,0,0,14,2011,a,a,1,"Jan,Apr,Jul,Oct",41174
6699,0,0,42,2013,a,c,1,"Mar,Jun,Sept,Dec",41223
1070,3,2015,3,2010,c,a,1,"Jan,Apr,Jul,Oct",41232
1679,0,0,0,0,d,c,0,,41284
3522,1,2009,0,0,a,a,0,,41368
4396,6,2012,40,2012,d,a,1,"Feb,May,Aug,Nov",41400
34216,0,0,0,0,a,c,0,,41425
2283,0,0,13,2013,a,c,1,"Feb,May,Aug,Nov",41441
3383,0,0,19,2010,a,a,1,"Jan,Apr,Jul,Oct",41497
9721,12,2012,0,0,d,c,0,,41536
2292,4,2012,37,2009,d,a,1,"Jan,Apr,Jul,Oct",41579
340,11,2010,0,0,c,a,0,,41622
66,10,206,16,2011,d,a,1,"Jan,Apr,Jul,Oct",41715
18301,9,2013,18,2011,a,a,1,"Feb,May,Aug,Nov",41757
3720,4,2008,0,0,a,a,0,,41816
1187,0,0,0,0,c,c,0,,41818
