element,type,charge,molecule_id,atom_id
c,22,-0.39,4205,4172
c,22,-0.133,4205,4173
c,22,-0.074,4205,4174
h,3,0.12,4230,4206
h,3,0.139,4230,4207
h,3,0.153,4230,4208
h,3,0.176,4230,4209
c,22,0.332,4230,4210
n,38,0.809,4230,4211
h,3,0.062,4230,4212
o,40,-0.391,4230,4213
c,22,0.182,4230,4214
h,3,0.163,4230,4215
o,40,-0.382,4230,4216
h,3,0.132,4230,4217
c,28,0.007,4230,4218
c,22,-0.116,4230,4219
c,22,0.332,4230,4220
h,3,0.054,4230,4221
h,3,0.055,4230,4222
c,22,-0.124,4230,4223
c,21,0.144,4230,4224
c,22,-0.105,4230,4225
h,3,0.282,4230,4226
c,22,-0.114,4230,4227
c,22,-0.115,4230,4228
c,22,0.004,4230,4229
h,3,0.149,4230,4231
h,3,-0.125,4299,4277
h,3,0.132,4299,4278
c,22,-0.124,4299,4279
o,40,-0.39,4299,4280
o,40,-0.384,4299,4281
c,22,-0.119,4299,4282
h,3,0.056,4299,4283
c,22,-0.089,4299,4284
h,3,0.126,4299,4285
c,22,-0.119,4299,4286
c,22,0.811,4299,4287
o,40,0.015,4299,4288
h,3,0.132,4299,4289
c,22,-0.123,4299,4290
c,28,0.012,4299,4291
h,1,0.096,4299,4292
c,22,-0.129,4299,4293
h,3,0.134,4299,4294
h,1,0.154,4299,4295
n,32,-0.412,4299,4296
h,3,0.139,4299,4297
c,22,-0.088,4299,4298
n,38,0.288,4304,4349
c,22,-0.13,4304,4350
c,22,-0.121,4304,4351
c,22,0.198,4304,4352
h,3,0.152,4304,4353
c,22,-0.116,4304,4354
o,40,0.007,4304,4355
c,27,0.011,4304,4356
c,27,0.009,4304,4357
h,3,0.146,4304,4358
h,3,0.056,4304,4359
c,22,-0.111,4304,4360
h,3,0.104,4304,4361
c,22,-0.115,4304,4362
c,22,0.148,4304,4363
c,22,-0.122,4304,4364
h,3,0.149,4304,4365
c,29,0.03,4304,4366
c,22,0.188,4304,4367
h,3,0.163,4304,4368
h,3,0.132,4304,4369
c,22,-0.111,4304,4370
c,22,-0.142,4304,4371
c,22,-0.113,4304,4372
h,3,0.129,4304,4373
c,22,-0.119,4304,4374
c,22,-0.115,4304,4375
c,22,-0.118,4304,4376
h,3,0.143,4304,4377
h,3,-0.12,4304,4378
o,40,-0.396,4304,4379
h,3,0.012,4304,4380
c,22,-0.122,4304,4381
c,10,0.009,4304,4382
c,22,-0.111,4304,4383
c,22,-0.119,4304,4384
c,29,0.002,4304,4385
h,3,0.148,4304,4386
h,3,0.155,4411,4387
c,22,-0.119,4411,4388
c,22,-0.115,4411,4389
c,22,-0.099,4411,4390
c,22,-0.074,4411,4391
c,22,-0.126,4411,4392
c,28,0.008,4411,4393
c,22,-0.106,4411,4394
c,22,-0.107,4411,4395
h,3,0.15,4411,4396
c,22,-0.118,4411,4397
c,22,-0.114,4411,4398
h,3,0.141,4411,4399
c,22,0.188,4411,4400
c,22,0.005,4411,4401
c,22,-0.126,4411,4402
h,3,0.149,4411,4403
c,22,0.046,4411,4404
c,22,0.112,4411,4405
h,3,0.152,4411,4406
h,1,-0.084,4411,4407
o,40,0.816,4411,4408
h,3,0.125,4411,4409
o,40,-0.081,4411,4410
c,26,0.011,4411,4412
h,3,0.134,4479,4439
c,22,-0.137,4479,4440
h,3,0.138,4479,4441
h,3,0.061,4479,4442
c,22,-0.116,4479,4443
h,3,0.145,4479,4444
c,10,-0.084,4479,4445
h,3,0.138,4479,4446
c,22,-0.116,4479,4447
h,3,0.138,4479,4448
h,3,0.141,4479,4449
c,22,-0.148,4479,4450
c,22,0.132,4479,4451
h,3,0.012,4479,4452
n,38,0.046,4479,4453
o,40,-0.384,4479,4454
c,22,0.055,4479,4455
c,27,0.012,4479,4456
o,40,-0.388,4479,4457
c,22,0.816,4479,4458
c,22,-0.118,4479,4459
o,40,0.015,4479,4460
o,40,-0.383,4479,4461
c,22,-0.119,4479,4490
c,22,-0.13,4479,4491
c,22,0.118,4513,4497
c,22,-0.39,4513,4498
h,3,-0.128,4513,4499
c,27,-0.392,4513,4500
h,3,0.134,4513,4501
o,40,-0.108,4513,4502
c,22,-0.124,4513,4503
c,29,0.112,4513,4504
h,3,0.136,4513,4505
n,93,-0.412,4513,4506
n,38,-0.383,4513,4507
c,22,-0.124,4513,4508
c,27,-0.091,4513,4509
h,3,0.136,4513,4510
c,22,-0.126,4513,4511
h,3,0.161,4513,4512
h,3,0.112,4588,4525
h,3,0.062,4588,4526
c,195,0.015,4588,4527
c,22,-0.114,4588,4528
h,3,0.142,4588,4529
c,29,0.112,4588,4530
h,3,0.146,4588,4531
c,22,-0.113,4588,4532
c,22,-0.123,4588,4533
h,3,0.062,4588,4534
n,38,0.812,4588,4535
c,22,0.15,4588,4536
c,22,-0.079,4588,4537
c,29,0.816,4588,4538
n,38,-0.114,4588,4539
h,3,0.012,4588,4540
h,3,0.142,4588,4541
c,29,0.005,4588,4542
o,40,-0.384,4588,4543
c,22,-0.12,4588,4544
h,3,0.142,4588,4545
c,22,-0.109,4588,4546
c,22,-0.105,4588,4547
o,40,-0.391,4588,4548
c,26,-0.394,4588,4549
c,22,-0.119,4588,4550
h,3,0.126,4588,4551
c,22,-0.111,4588,4552
h,3,-0.12,4588,4553
h,3,0.073,4588,4554
c,26,-0.08,4598,4619
c,22,-0.115,4598,4620
c,26,-0.115,4598,4621
h,3,0.149,4598,4622
h,3,0.152,4598,4623
h,3,0.062,4598,4624
c,22,0.108,4598,4625
c,27,0.016,4598,4626
o,40,0.015,4598,4627
c,27,0.011,4598,4628
c,27,-0.395,4598,4629
h,3,0.142,4598,4630
o,40,-0.391,4598,4631
c,22,-0.118,4598,4632
c,22,-0.113,4598,4633
c,22,-0.115,4598,4634
o,40,-0.394,4598,4635
c,28,0.015,4598,4636
h,3,0.118,4598,4637
o,40,-0.382,4598,4638
c,22,0.059,4598,4639
h,3,0.123,4598,4640
c,29,0.017,4598,4641
o,40,-0.384,4598,4642
f,92,-0.385,4598,4643
n,38,0.137,4598,4644
c,22,0.134,4598,4645
h,3,0.146,4598,4646
c,22,-0.115,4598,4647
h,3,0.142,4691,4661
c,22,-0.114,4691,4662
o,40,0.01,4691,4663
h,3,0.059,4691,4664
c,22,0.118,4691,4665
n,38,0.818,4691,4666
c,27,0.009,4691,4667
h,1,-0.116,4691,4668
c,22,-0.384,4691,4669
c,22,-0.122,4691,4670
c,22,-0.121,4691,4671
f,92,-0.108,4691,4672
h,3,0.149,4691,4673
c,29,-0.094,4691,4674
c,22,-0.119,4691,4676
h,3,0.139,4691,4677
c,27,0.021,4691,4678
c,22,-0.121,4691,4679
c,29,0.332,4691,4680
h,3,0.139,4691,4681
c,27,0.015,4691,4682
c,22,-0.113,4691,4683
c,22,-0.113,4726,4698
c,22,-0.126,4726,4699
c,22,-0.122,4726,4700
c,27,-0.083,4726,4701
c,21,0.811,4726,4702
c,22,-0.118,4726,4703
h,3,0.062,4726,4704
h,8,0.062,4726,4705
c,22,-0.118,4726,4706
o,40,-0.393,4726,4707
c,22,-0.11,4726,4708
c,22,0.017,4726,4709
h,3,0.054,4726,4727
c,22,-0.126,4726,4728
c,27,0.007,4726,4729
c,27,0.123,4726,4730
o,40,-0.392,4732,4731
h,3,0.138,4732,4760
h,3,0.149,4732,4761
c,29,0.01,4732,4762
c,22,-0.118,4732,4763
h,3,0.132,4732,4764
c,22,-0.118,4732,4765
c,22,-0.119,4732,4766
c,40,-0.084,4732,4767
c,22,-0.118,4732,4768
c,27,0.009,4732,4769
c,29,0.017,4732,4770
h,3,0.132,4732,4771
h,3,0.141,4732,4772
h,3,0.136,4732,4773
h,3,0.129,4732,4774
o,40,-0.386,4732,4775
h,3,0.132,4732,4776
c,27,0.332,4732,4777
o,40,-0.388,4732,4778
c,22,0.816,4732,4779
n,38,0.814,4732,4780
h,3,0.073,4732,4781
c,22,0.146,4732,4782
o,40,-0.379,4732,4783
c,27,0.017,4732,4784
c,22,-0.128,4802,4785
c,22,0.062,4802,4786
n,38,0.104,4802,4787
c,22,-0.113,4802,4788
c,22,-0.123,4802,4789
h,3,-0.124,4802,4790
c,10,-0.095,4802,4791
o,40,-0.384,4802,4792
h,3,0.129,4802,4793
c,22,-0.111,4802,4794
h,3,-0.119,4802,4795
c,22,-0.123,4802,4796
o,40,-0.397,4802,4797
c,22,-0.133,4802,4798
h,3,0.136,4802,4799
c,22,-0.114,4802,4800
c,10,-0.107,4802,4801
c,22,-0.121,4802,4835
c,22,-0.123,4802,4836
h,3,0.123,4802,4837
c,28,0.012,4802,4838
h,3,0.139,4802,4839
h,3,0.135,4802,4840
h,3,0.145,4802,4841
c,22,-0.115,4802,4842
o,40,-0.385,4802,4843
h,3,0.148,4802,4844
n,38,0.104,4802,4845
c,22,-0.118,4802,4846
c,22,-0.119,4848,4849
c,22,-0.115,4848,4850
c,27,0.009,4848,4851
c,22,-0.115,4848,4852
h,3,0.148,4848,4853
c,22,0.005,4848,4854
c,22,-0.126,4848,4855
c,22,0.012,4848,4856
h,3,0.154,4848,4857
o,40,-0.388,4848,4858
c,22,-0.118,4848,4859
c,22,-0.126,4848,4860
h,3,0.142,4848,4861
c,22,-0.116,4848,4862
c,22,-0.115,4848,4863
h,3,0.154,4848,4864
c,27,0.009,4848,4865
c,22,-0.114,4848,4866
c,22,0.138,4848,4867
c,22,-0.128,4848,4868
c,22,-0.119,4848,4869
c,22,-0.126,4848,4870
o,40,-0.382,4848,4871
h,3,0.136,4848,4872
o,40,-0.385,4848,4873
c,10,-0.363,4848,4874
o,40,-0.377,4848,4875
h,3,0.147,4848,4876
n,38,0.151,4960,4927
c,22,-0.116,4960,4932
h,1,-0.291,4960,4934
c,22,0.332,4960,4935
c,22,0.138,4960,4936
h,3,0.136,4960,4937
h,3,-0.291,4960,4938
c,22,-0.116,4960,4939
h,3,0.146,4960,4940
h,3,0.142,4960,4941
c,22,-0.114,4960,4942
c,27,0.012,4960,4943
c,10,0.002,4960,4944
h,3,0.135,4960,4945
h,3,0.132,4960,4946
c,22,-0.115,4960,4947
o,40,-0.107,4960,4948
h,3,0.282,4960,4949
h,8,0.315,4960,4950
o,40,-0.384,4960,4951
h,3,0.141,4960,4952
o,40,-0.088,4960,4953
h,3,0.147,4960,4954
c,22,-0.114,4960,4955
h,3,0.147,4960,4956
c,22,-0.097,4960,4957
o,40,-0.135,4960,4958
f,92,-0.297,5027,4962
c,27,-0.393,5027,4963
c,22,-0.141,5027,4964
c,22,-0.119,5027,4965
h,3,0.056,5027,4966
h,3,0.143,5027,4967
h,3,0.145,5027,4968
h,3,0.142,5027,4969
h,3,0.141,5027,4970
c,10,-0.074,5027,4971
c,22,-0.099,5027,4972
c,22,-0.167,5027,4973
c,22,-0.113,5027,4974
c,27,0.818,5027,4975
h,3,0.811,5027,4976
n,38,0.818,5027,4977
h,3,0.132,5027,4978
o,40,-0.385,5027,4979
c,27,0.011,5027,4980
c,22,-0.105,5027,4981
h,3,0.054,5027,4982
h,3,0.134,5027,4983
c,22,-0.08,5027,4984
o,40,-0.395,5027,4985
c,22,-0.122,5027,4986
h,3,0.123,5027,4987
c,22,-0.13,5027,4988
h,3,0.142,5027,4989
c,22,-0.123,5027,4990
c,22,0.816,5027,4991
h,3,0.152,5027,4992
c,22,0.138,5027,4993
o,40,-0.384,5056,5057
c,22,-0.118,5056,5058
h,3,0.058,5056,5059
h,3,0.059,5056,5060
h,3,0.146,5056,5061
o,40,-0.395,5056,5062
h,3,0.329,5056,5063
c,27,0.332,5056,5064
c,22,-0.118,5056,5065
h,3,0.141,5056,5066
h,8,0.142,5056,5067
h,3,0.132,5056,5068
c,29,0.818,5056,5069
c,22,0.004,5056,5070
c,22,-0.119,5056,5071
c,22,-0.128,5056,5072
c,10,-0.079,5056,5073
o,40,-0.386,5056,5074
c,22,-0.118,5056,5075
c,27,0.016,5056,5076
c,29,0.011,5056,5077
h,3,0.136,5056,5078
h,3,0.132,5056,5079
c,29,-0.395,5056,5080
h,3,0.059,5056,5081
h,3,0.815,5056,5082
h,3,0.139,5083,5127
h,3,0.154,5083,5128
h,3,0.061,5083,5129
c,22,-0.115,5083,5130
o,40,-0.404,5083,5131
h,3,0.145,5083,5132
c,22,-0.117,5083,5133
c,22,-0.097,5083,5134
c,29,0.012,5083,5135
c,22,-0.119,5083,5136
n,28,-0.097,5083,5137
c,22,0.015,5083,5138
h,3,0.163,5083,5139
c,22,-0.118,5083,5140
c,22,-0.126,5083,5141
c,22,-0.393,5083,5142
c,27,0.016,5083,5143
c,22,-0.119,5083,5144
o,40,-0.386,5083,5145
c,22,-0.106,5083,5146
c,22,-0.113,5083,5147
h,3,0.012,5083,5148
h,3,0.152,5083,5149
c,22,-0.117,5083,5150
o,40,-0.384,5083,5151
c,22,0.182,5083,5152
c,22,-0.113,5083,5153
o,40,-0.384,5083,5154
o,40,0.017,5083,5155
o,40,-0.094,5083,5156
h,3,0.061,5083,5157
h,3,0.138,5083,5158
c,22,-0.118,5083,5159
c,10,-0.091,5083,5160
o,40,0.03,5083,5161
c,22,-0.111,5083,5162
c,22,-0.122,5083,5163
c,27,-0.135,5083,5164
h,3,0.139,5221,5165
h,3,-0.085,5221,5166
c,22,-0.115,5221,5167
c,27,0.818,5221,5168
c,22,-0.126,5221,5169
h,3,0.132,5221,5170
c,22,-0.122,5221,5171
h,3,0.132,5221,5172
h,3,0.138,5221,5173
h,3,0.142,5221,5174
c,22,-0.097,5221,5175
c,22,-0.114,5221,5176
c,22,-0.111,5221,5177
c,28,0.008,5221,5178
o,40,-0.191,5221,5179
h,3,0.149,5221,5180
c,22,0.133,5221,5181
c,10,0.188,5221,5182
h,3,0.146,5221,5183
c,10,-0.404,5221,5184
h,3,0.062,5221,5185
c,22,-0.118,5221,5186
o,36,-0.388,5221,5187
o,40,-0.388,5221,5188
h,3,0.145,5221,5189
o,40,-0.107,5221,5190
c,22,-0.114,5221,5191
o,40,0.016,5221,5192
c,22,-0.134,5221,5193
o,40,-0.384,5221,5194
c,22,-0.191,5269,5239
o,40,-0.382,5269,5240
c,22,-0.123,5269,5241
h,3,0.136,5269,5242
h,3,0.282,5269,5243
c,29,0.011,5269,5244
h,3,0.282,5269,5245
c,22,-0.106,5269,5246
c,22,-0.114,5269,5247
c,22,-0.111,5269,5248
n,38,-0.383,5269,5249
h,3,0.142,5269,5250
o,40,-0.378,5269,5251
c,26,0.059,5269,5252
c,22,-0.115,5269,5254
h,3,0.141,5269,5255
c,22,-0.118,5269,5256
c,22,0.142,5269,5257
c,22,0.332,5269,5258
h,3,0.155,5269,5259
h,3,0.134,5269,5260
h,3,0.147,5269,5261
o,40,-0.079,5299,5276
h,3,0.135,5299,5277
h,3,0.155,5299,5278
o,40,-0.383,5299,5300
h,3,0.817,5299,5301
c,27,0.018,5299,5302
o,40,0.816,5299,5303
o,40,-0.398,5299,5304
n,38,0.019,5299,5305
h,3,0.147,5299,5306
h,3,0.142,5299,5307
c,22,-0.094,5299,5308
c,29,-0.394,5299,5309
o,40,-0.383,5299,5310
c,22,0.012,5299,5311
h,3,0.142,5299,5312
o,40,-0.393,5299,5313
n,38,0.135,5299,5314
c,22,0.118,5299,5315
h,3,0.142,5341,5334
c,22,0.133,5341,5335
o,40,-0.381,5341,5338
c,28,0.012,5341,5339
c,22,-0.142,5341,5340
c,22,-0.114,5341,5342
h,3,0.136,5341,5343
c,22,-0.113,5341,5344
c,27,0.018,5341,5345
h,3,0.142,5341,5346
o,40,0.007,5341,5347
o,40,-0.097,5341,5348
h,3,0.059,5341,5349
h,3,0.142,5341,5350
h,3,0.132,5341,5351
h,3,0.142,5341,5352
h,3,0.136,5341,5353
n,38,0.809,5341,5354
c,22,-0.121,5341,5355
o,40,-0.395,5341,5356
c,22,0.202,5341,5357
c,22,-0.111,5341,5358
c,22,-0.107,5341,5359
c,27,-0.385,5341,5360
c,22,-0.115,5341,5361
h,3,0.059,5341,5362
c,22,0.142,5341,5363
h,3,0.163,5341,5364
h,3,-0.132,5398,5376
c,26,-0.095,5398,5377
h,3,0.163,5398,5378
h,3,0.126,5398,5379
h,3,0.058,5398,5380
c,22,0.002,5398,5381
c,22,-0.114,5398,5382
c,28,0.144,5398,5383
o,50,-0.086,5398,5384
c,22,-0.121,5398,5385
h,3,0.012,5398,5386
c,27,0.009,5398,5387
c,22,-0.113,5398,5388
c,26,-0.388,5398,5389
h,3,0.061,5398,5390
c,22,-0.118,5398,5391
c,22,-0.142,5398,5392
c,22,-0.122,5398,5393
c,21,0.118,5398,5394
c,10,-0.395,5398,5395
o,40,-0.39,5398,5396
c,22,-0.13,5398,5397
c,22,-0.118,5398,5426
h,3,0.136,5398,5427
h,3,-0.122,5398,5428
c,22,-0.113,5398,5429
c,22,-0.133,5430,5431
n,38,-0.389,5430,5432
n,38,0.814,5430,5433
c,22,-0.123,5430,5434
c,10,-0.343,5430,5435
c,22,-0.118,5430,5436
c,29,0.008,5430,5437
h,3,0.145,5430,5438
h,3,0.141,5430,5439
c,22,-0.111,5430,5440
c,195,-0.083,5430,5441
o,40,-0.392,5430,5442
h,3,0.058,5430,5443
c,28,-0.112,5430,5444
h,3,0.137,5430,5445
c,27,-0.148,5430,5446
h,3,0.138,5430,5447
h,3,0.142,5430,5448
c,22,-0.12,5430,5449
c,22,-0.122,5430,5450
n,38,0.104,5430,5451
h,3,0.161,5430,5452
h,3,0.133,5430,5453
c,22,-0.126,5430,5454
c,28,0.144,5430,5455
h,3,0.142,5430,5456
c,22,-0.122,5552,5484
h,3,0.153,5552,5485
h,3,0.154,5552,5486
c,22,-0.124,5552,5487
c,27,0.017,5552,5488
h,3,0.139,5552,5489
c,22,-0.113,5552,5490
n,38,-0.12,5552,5491
c,22,-0.118,5552,5492
h,3,0.129,5552,5493
c,22,-0.105,5552,5494
c,22,-0.148,5552,5495
h,3,0.132,5552,5496
c,22,0.182,5552,5502
o,40,-0.382,5552,5503
h,3,0.125,5552,5504
c,22,0.055,5552,5506
c,27,0.015,5552,5507
c,22,0.023,5552,5508
c,22,-0.119,5552,5509
c,22,-0.119,5552,5510
o,40,-0.393,5552,5511
h,3,-0.119,5552,5512
n,32,-0.412,5552,5513
h,3,0.142,5552,5514
o,40,-0.384,5552,5515
c,22,0.142,5552,5516
n,38,0.814,5552,5517
h,3,0.145,5552,5518
c,27,-0.11,5552,5519
o,40,-0.089,5552,5524
c,29,-0.079,5552,5526
c,27,-0.392,5552,5527
o,40,-0.082,5552,5528
c,22,-0.13,5552,5563
c,22,-0.126,5552,5564
h,3,0.135,5552,5565
c,22,-0.118,5552,5566
h,3,0.147,5552,5567
h,3,0.134,5552,5568
h,3,0.142,5569,5586
c,27,-0.385,5569,5587
c,22,-0.105,5569,5588
h,3,0.007,5569,5589
c,22,-0.383,5569,5590
c,22,-0.108,5569,5591
h,3,0.136,5569,5592
h,3,0.149,5569,5593
o,40,-0.418,5569,5594
o,40,0.009,5569,5595
o,40,-0.385,5569,5596
c,29,0.017,5569,5597
c,22,0.15,5569,5598
c,22,0.118,5569,5599
c,22,-0.115,5569,5600
c,22,-0.105,5569,5601
c,22,-0.113,5641,5622
c,22,-0.121,5641,5623
c,29,-0.091,5641,5624
c,22,-0.113,5641,5625
c,22,0.182,5641,5626
c,22,-0.114,5641,5627
c,22,0.133,5641,5628
c,22,-0.118,5641,5629
h,3,0.152,5641,5630
h,3,0.135,5641,5631
h,3,0.136,5641,5632
o,40,-0.385,5641,5633
h,3,-0.125,5641,5634
h,3,0.282,5641,5635
c,22,-0.067,5641,5636
c,22,0.332,5641,5637
c,27,0.011,5641,5638
c,27,-0.092,5641,5639
c,27,-0.142,5641,5640
c,22,-0.114,5670,5656
c,22,-0.116,5670,5657
h,3,0.134,5670,5658
c,22,-0.142,5670,5659
c,22,-0.114,5670,5660
h,3,0.138,5670,5661
c,195,-0.085,5670,5662
h,3,0.148,5670,5663
c,27,0.816,5670,5664
c,22,-0.114,5670,5665
n,195,-0.135,5670,5666
c,22,-0.393,5670,5667
c,22,-0.114,5670,5668
h,3,0.153,5670,5669
h,3,-0.12,5719,5685
h,3,-0.112,5719,5686
c,22,-0.127,5719,5687
n,38,0.813,5719,5688
h,3,0.138,5719,5689
c,22,-0.113,5719,5690
h,3,0.144,5719,5691
c,27,-0.088,5719,5692
c,22,0.816,5719,5693
h,3,0.282,5719,5696
c,27,0.009,5719,5697
h,3,0.134,5719,5698
c,22,-0.125,5719,5699
c,22,-0.118,5719,5700
c,22,0.005,5719,5701
n,38,0.818,5719,5702
o,40,-0.39,5719,5703
c,26,-0.11,5719,5704
c,22,-0.114,5719,5705
h,3,0.055,5719,5706
h,1,0.801,5719,5707
c,26,0.007,5719,5708
c,27,0.005,5719,5709
n,35,0.819,5719,5710
c,29,0.055,5722,5723
h,3,-0.119,5722,5724
c,22,-0.114,5722,5725
c,10,0.024,5722,5726
h,3,0.056,5722,5727
h,3,0.152,5722,5728
c,22,-0.142,5722,5729
c,27,-0.393,5722,5730
o,40,-0.395,5722,5731
h,3,0.142,5722,5732
h,3,0.132,5722,5733
c,22,-0.142,5722,5734
h,1,0.145,5722,5735
c,22,-0.124,5722,5736
h,3,0.054,5722,5737
n,32,-0.191,5722,5738
h,3,0.134,5722,5739
c,22,0.004,5722,5740
o,40,-0.391,5722,5741
o,40,-0.398,5722,5742
c,22,-0.148,5722,5743
c,22,0.012,5722,5744
o,40,-0.383,5722,5745
c,10,0.011,5722,5746
o,40,-0.383,5722,5747
c,22,-0.116,5722,5748
h,3,0.149,5722,5749
c,14,0.814,5722,5750
c,22,-0.388,5814,5779
h,3,-0.106,5814,5780
h,3,0.141,5814,5781
o,40,-0.079,5814,5782
c,27,0.011,5814,5783
c,21,-0.134,5814,5784
c,22,-0.114,5814,5785
c,22,-0.121,5814,5786
h,3,0.12,5814,5787
h,3,0.132,5814,5788
h,3,0.14,5814,5789
h,1,-0.074,5814,5790
c,22,0.055,5814,5791
c,22,-0.115,5814,5792
h,3,0.148,5814,5793
c,22,0.112,5814,5794
o,40,-0.377,5814,5795
o,40,-0.085,5851,5815
c,27,0.016,5851,5816
h,3,0.058,5851,5817
h,3,0.061,5851,5818
c,16,-0.191,5851,5819
n,38,0.047,5851,5820
c,22,-0.114,5851,5821
c,26,-0.085,5851,5822
h,3,0.136,5851,5823
h,3,0.149,5851,5824
o,40,-0.398,5851,5825
n,38,-0.085,5851,5826
c,22,-0.087,5851,5827
h,3,0.139,5851,5828
h,3,0.142,5851,5829
o,52,-0.191,5851,5830
c,27,0.012,5851,5852
c,27,0.007,5851,5853
c,27,-0.083,5851,5854
c,22,-0.116,5855,5856
c,22,-0.093,5855,5857
o,40,0.059,5855,5858
h,3,0.146,5855,5859
h,3,0.332,5855,5860
h,3,0.129,5855,5861
c,22,0.004,5855,5862
c,22,-0.124,5855,5863
h,3,0.143,5855,5864
c,22,-0.119,5855,5865
h,3,0.059,5855,5866
c,22,-0.093,5855,5867
h,3,0.132,5855,5868
c,22,-0.114,5855,5869
c,29,0.112,5855,5870
c,10,-0.393,5855,5871
c,27,0.021,5855,5872
h,3,0.118,5855,5873
o,40,0.005,5855,5874
c,27,-0.092,5855,5875
c,22,-0.126,5855,5876
c,22,-0.128,5855,5877
c,22,0.188,5855,5878
h,3,0.112,5855,5879
c,27,-0.092,5855,5880
c,27,0.016,5855,5881
h,3,0.142,5855,5882
c,22,-0.113,5855,5883
c,22,-0.116,5855,5884
c,22,-0.074,5855,5885
h,3,0.163,5855,5886
c,22,-0.115,5855,5887
h,3,0.152,5855,5888
c,22,0.002,5855,5889
c,22,-0.074,5855,5890
c,22,-0.111,5855,5891
c,195,-0.137,5855,5892
c,22,-0.125,5855,5893
c,22,-0.115,5855,5894
o,40,-0.383,5855,5895
c,22,-0.113,5968,5969
h,3,0.332,5968,5970
o,40,-0.389,5968,5971
o,40,-0.377,5968,5972
o,45,0.113,5968,5973
c,10,-0.093,5968,5974
h,3,0.148,5968,5975
h,3,0.136,5968,5976
c,21,-0.393,5968,5977
c,22,-0.118,5968,5978
c,22,-0.127,5968,5979
h,3,0.138,5968,5980
c,28,0.015,5968,5981
c,22,-0.085,5968,5982
c,22,-0.142,5968,5983
c,16,-0.074,5968,5984
o,40,-0.386,5968,5985
c,22,-0.125,5968,5986
c,22,0.015,5968,5987
o,40,-0.377,5968,5988
h,3,0.123,5968,5989
c,22,-0.118,5968,5990
n,34,-0.423,5968,5991
c,195,0.055,5968,5992
o,40,-0.094,5968,5993
h,3,0.137,5968,5994
c,22,-0.105,5968,5995
n,38,-0.12,6020,5996
o,40,-0.381,6020,5997
c,29,0.011,6020,5998
c,22,-0.124,6020,5999
h,3,0.288,6020,6000
c,22,-0.13,6020,6001
o,40,-0.386,6020,6002
o,40,-0.384,6020,6003
o,40,-0.394,6020,6004
c,27,-0.088,6020,6005
h,3,0.14,6020,6006
c,22,-0.123,6020,6007
c,22,-0.114,6020,6008
h,3,0.138,6020,6009
h,3,0.152,6020,6010
c,22,0.801,6020,6011
h,3,0.145,6020,6012
c,22,0.182,6020,6013
h,3,0.145,6020,6014
c,22,-0.126,6020,6015
c,22,-0.113,6020,6016
c,27,-0.403,6020,6017
c,22,0.816,6020,6018
h,3,0.142,6020,6019
h,3,0.132,6020,6021
c,27,-0.115,6082,6081
h,3,0.138,6082,6083
n,38,-0.085,6082,6084
h,3,0.147,6082,6085
h,3,0.132,6082,6086
c,22,-0.124,6082,6087
o,40,-0.081,6082,6088
h,3,0.142,6082,6089
h,3,0.138,6082,6090
c,22,-0.121,6082,6091
c,27,0.805,6082,6092
h,3,0.062,6082,6093
o,40,-0.108,6082,6094
h,3,0.145,6082,6095
c,22,0.816,6082,6096
o,40,-0.404,6082,6097
c,22,-0.392,6082,6098
h,3,0.061,6082,6099
c,22,-0.115,6082,6100
c,27,0.012,6082,6101
h,3,0.149,6082,6102
c,22,-0.109,6082,6103
c,22,-0.127,6082,6104
o,40,-0.391,6082,6105
c,22,-0.126,6082,6106
h,3,0.059,6082,6107
c,22,-0.118,6082,6108
c,22,-0.119,6082,6109
c,27,-0.08,6082,6110
c,22,-0.118,6082,6111
c,22,-0.097,6132,6112
c,22,0.005,6132,6113
c,22,-0.117,6132,6114
c,22,-0.114,6132,6115
c,29,-0.11,6132,6116
c,29,0.008,6132,6117
n,32,-0.089,6132,6118
c,29,0.008,6132,6119
o,40,-0.398,6132,6120
c,22,-0.115,6132,6121
o,40,-0.393,6132,6122
c,22,-0.115,6132,6123
c,28,0.008,6132,6124
h,3,0.142,6132,6125
c,21,-0.135,6132,6126
c,16,0.009,6132,6127
c,22,-0.119,6132,6128
h,3,0.134,6132,6129
h,3,0.152,6132,6130
c,22,-0.118,6132,6131
c,27,-0.384,6155,6153
o,40,-0.382,6155,6154
h,1,0.133,6155,6174
h,3,0.127,6155,6175
c,22,-0.125,6155,6176
h,3,-0.12,6155,6177
c,29,0.016,6155,6178
c,22,-0.113,6155,6179
c,29,0.112,6155,6180
c,27,0.008,6155,6181
c,22,-0.121,6155,6182
h,3,0.073,6155,6183
h,3,0.118,6155,6184
c,22,-0.116,6155,6185
h,1,0.816,6155,6186
c,22,0.816,6155,6187
n,35,0.09,6155,6188
c,22,-0.109,6155,6189
h,3,0.057,6194,6195
c,22,-0.117,6194,6196
c,27,0.818,6194,6197
c,22,0.004,6194,6198
h,3,0.152,6194,6199
c,22,-0.115,6194,6200
n,38,0.806,6194,6201
o,40,-0.382,6194,6202
c,22,-0.118,6194,6203
c,29,0.021,6194,6204
c,22,0.188,6194,6205
c,22,-0.114,6194,6206
o,40,-0.089,6194,6207
c,22,-0.113,6194,6208
c,22,-0.122,6194,6209
c,22,-0.114,6194,6210
c,27,-0.379,6194,6211
o,40,-0.377,6194,6212
c,29,0.011,6194,6213
