CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2SinceWeek,Promo2SinceYear,StoreType,Assortment,Promo2,PromoInterval,Store
2460,0.0,0,14,2011.0,a,a,1,"Jan,Apr,Jul,Oct",848
4650,0.0,0,0,0.0,d,c,0,,849
5170,9.0,2010,0,0.0,a,c,0,,850
80,7.0,2013,0,0.0,a,c,0,,851
8360,9.0,2007,0,0.0,a,c,0,,852
25610,3.0,2014,0,0.0,a,a,0,,853
26090,0.0,0,0,0.0,d,a,0,,854
7700,11.0,2008,0,0.0,d,a,0,,855
60,3.0,2011,0,0.0,a,a,0,,856
8300,5.0,2013,18,2010.0,a,a,1,"Feb,May,Aug,Nov",857
2260,0.0,0,0,0.0,c,c,0,,858
2710,12.0,2014,1,2013.0,a,a,1,"Jan,Apr,Jul,Oct",859
16220,2.0,2013,0,0.0,d,c,0,,860
3160,9.0,2009,0,0.0,d,a,0,,861
2620,0.0,0,5,2013.0,d,c,1,"Jan,Apr,Jul,Oct",862
34130,10.0,1999,0,0.0,a,c,0,,863
1680,9.0,2012,0,0.0,a,a,0,,864
20790,12.0,2004,0,0.0,d,a,0,,865
4610,0.0,0,0,0.0,a,c,0,,866
690,5.0,2015,31,2009.0,a,a,1,"Jan,Apr,Jul,Oct",867
7860,0.0,0,1,2013.0,d,c,1,"Feb,May,Aug,Nov",868
500,0.0,0,0,0.0,c,c,0,,869
300,12.0,2001,30,0.0,a,a,0,,870
680,5.0,2008,18,2012.0,d,c,1,"Jan,Apr,Jul,Oct",871
10670,11.0,2005,40,2011.0,d,c,1,"Jan,Apr,Jul,Oct",872
3250,9.0,2007,0,0.0,a,a,0,,873
360,3.0,2015,45,2009.0,a,a,1,"Feb,May,Aug,Nov",874
70,9.0,2007,10,2014.0,d,c,1,"Mar,Jun,Sept,Dec",875
410,0.0,0,0,0.0,d,c,0,,876
19350,0.0,0,14,2011.0,d,c,1,"Jan,Apr,Jul,Oct",877
2600,0.0,0,10,2014.0,d,a,1,"Jan,Apr,Jul,Oct",878
8270,7.0,2001,0,0.0,a,a,0,,879
800,3.0,2010,15,2011.0,d,c,1,"Mar,Jun,Sept,Dec",880
17460,7.0,2015,0,0.0,d,a,0,,881
20480,0.0,0,0,0.0,a,a,0,,882
190,12.0,2013,0,0.0,c,a,0,,883
810,12.0,2012,14,2011.0,a,a,1,"Jan,Apr,Jul,Oct",884
120,0.0,0,0,0.0,a,a,0,,885
5740,0.0,0,0,0.0,c,a,0,,886
3050,9.0,2013,0,0.0,a,c,0,,887
4720,0.0,0,40,2011.0,a,a,1,"Mar,Jun,Sept,Dec",888
310,2.0,2010,14,2011.0,c,a,1,"Jan,Apr,Jul,Oct",889
150,4.0,0,31,2012.0,a,a,1,"Jan,Apr,Jul,Oct",890
1290,11.0,2008,18,2014.0,a,a,1,"Jan,Apr,Jul,Oct",891
23330,0.0,0,1,2011.0,d,c,1,"Jan,Apr,Jul,Oct",892
210,0.0,0,0,0.0,a,a,0,,893
2070,0.0,0,31,2013.0,a,a,1,"Jan,Apr,Jul,Oct",894
10850,0.0,0,31,2012.0,a,a,1,"Mar,Jun,Sept,Dec",895
2990,0.0,0,1,2013.0,d,c,1,"Jan,Apr,Jul,Oct",896
1380,12.0,2000,0,0.0,a,a,0,,897
620,10.0,2011,39,2013.0,a,a,1,"Mar,Jun,Sept,Dec",898
2740,0.0,0,0,0.0,d,c,0,,899
1880,2.0,2013,0,0.0,a,c,0,,900
2330,0.0,0,40,2013.0,a,c,1,"Jan,Apr,Jul,Oct",901
3960,8.0,2010,0,0.0,a,c,0,,902
240,4.0,2006,13,2011.0,c,a,1,"Mar,Jun,Sept,Dec",903
30,12.0,2004,0,0.0,a,a,0,,904
40,7.0,1999,0,0.0,a,a,0,,905
590,7.0,2006,0,0.0,a,a,0,,906
22640,4.0,2011,37,2012.0,d,c,1,"Jan,Apr,Jul,Oct",907
7870,4.0,2005,0,0.0,a,a,0,,908
16680,0.0,0,31,2013.0,a,a,1,"Jan,Apr,Jul,Oct",909
100,4.0,2010,10,2011.0,a,c,1,"Jan,Apr,Jul,Oct",910
2040,1.0,2012,0,0.0,a,a,0,,911
450,0.0,0,14,2011.0,a,a,1,"Jan,Apr,Jul,Oct",912
130,0.0,0,45,2010.0,a,a,1,"Jan,Apr,Jul,Oct",913
6380,0.0,0,0,0.0,d,c,0,,914
310,3.0,2000,0,0.0,a,a,0,,915
840,4.0,2013,14,2013.0,d,a,1,"Jan,Apr,Jul,Oct",916
17430,9.0,2010,0,0.0,a,c,0,,917
70,4.0,2014,40,2014.0,a,a,1,"Jan,Apr,Jul,Oct",918
40,3.0,2014,0,0.0,a,a,0,,919
230,9.0,2004,37,2009.0,a,a,1,"Jan,Apr,Jul,Oct",920
3100,11.0,1999,0,0.0,b,a,0,,921
860,2.0,2014,0,0.0,a,c,0,,922
18630,0.0,0,9,2011.0,d,c,1,"Feb,May,Aug,Nov",923
2850,4.0,2006,0,0.0,a,a,0,,924
10310,12.0,2005,37,2013.0,d,c,1,"Feb,May,Aug,Nov",925
12720,11.0,2012,40,2014.0,a,c,1,"Jan,Apr,Jul,Oct",926
6190,2.0,2013,0,0.0,a,c,0,,927
360,11.0,2006,0,0.0,a,a,0,,928
250,0.0,0,18,2012.0,d,a,1,"Jan,Apr,Jul,Oct",929
110,0.0,0,0,0.0,a,a,0,,930
4610,12.0,2003,14,2012.0,c,a,1,"Jan,Apr,Jul,Oct",931
470,0.0,0,40,2011.0,c,c,1,"Mar,Jun,Sept,Dec",932
6330,9.0,2010,0,0.0,d,c,0,,933
4230,9.0,2012,0,0.0,d,c,0,,934
4610,0.0,0,45,2011.0,d,c,1,"Feb,May,Aug,Nov",935
330,0.0,0,35,2009.0,d,c,1,"Jan,Apr,Jul,Oct",936
850,11.0,2009,40,2014.0,a,a,1,"Jan,Apr,Jul,Oct",937
2710,4.0,1999,0,0.0,a,a,0,,938
2130,0.0,0,0,0.0,d,c,0,,939
2380,3.0,2009,9,2011.0,d,c,1,"Jan,Apr,Jul,Oct",940
90,10.0,2002,0,0.0,c,a,0,,941
8090,4.0,2007,0,0.0,d,c,0,,942
8670,5.0,2014,30,0.0,d,c,0,,943
19360,0.0,0,0,0.0,c,c,0,,944
850,0.0,0,5,2013.0,c,c,1,"Feb,May,Aug,Nov",945
4100,0.0,0,14,2011.0,d,c,1,"Jan,Apr,Jul,Oct",946
1540,4.0,1991,40,2014.0,c,a,1,"Feb,May,Aug,Nov",947
1100,5.0,2007,0,0.0,d,c,0,,948
2720,0.0,0,14,2011.0,a,c,1,"Jan,Apr,Jul,Oct",949
12880,4.0,2013,0,0.0,d,a,0,,950
3910,4.0,2014,41,2009.0,a,a,1,"Jan,Apr,Jul,Oct",951
20210,7.0,2013,0,0.0,a,a,0,,952
15900,0.0,0,18,2010.0,d,a,1,"Jan,Apr,Jul,Oct",953
2900,0.0,0,0,0.0,a,c,0,,954
380,9.0,2009,0,0.0,a,a,0,,955
11340,4.0,2005,44,2013.0,a,c,1,"Jan,Apr,Jul,Oct",956
270,2.0,2009,0,0.0,a,a,0,,957
30,0.0,0,0,0.0,a,c,0,,958
900,9.0,2009,10,2014.0,b,c,1,"Mar,Jun,Sept,Dec",959
420,4.0,2012,14,2011.0,a,a,1,"Jan,Apr,Jul,Oct",960
560,9.0,2012,40,2012.0,a,c,1,"Jan,Apr,Jul,Oct",961
370,0.0,0,0,0.0,a,c,0,,962
4230,0.0,0,45,2012.0,d,c,1,"Feb,May,Aug,Nov",963
690,7.0,2000,0,0.0,a,a,0,,964
3960,4.0,2006,32,2012.0,a,c,1,"Jan,Apr,Jul,Oct",965
1120,3.0,2015,0,0.0,a,a,0,,966
19480,0.0,0,45,2009.0,d,a,1,"Feb,May,Aug,Nov",967
160,8.0,2014,13,2010.0,a,a,1,"Jan,Apr,Jul,Oct",968
3960,0.0,0,1,2013.0,d,a,1,"Jan,Apr,Jul,Oct",969
310,8.0,2015,0,0.0,c,a,0,,970
6940,8.0,2007,0,0.0,d,a,0,,971
870,0.0,0,45,2010.0,a,c,1,"Feb,May,Aug,Nov",972
3810,0.0,0,37,2009.0,a,a,1,"Feb,May,Aug,Nov",973
8360,4.0,2003,0,0.0,a,a,0,,974
3770,11.0,2008,5,2010.0,a,a,1,"Feb,May,Aug,Nov",975
4450,0.0,0,0,0.0,a,c,0,,976
11240,0.0,0,0,0.0,c,c,0,,977
1190,12.0,2008,13,2010.0,a,a,1,"Jan,Apr,Jul,Oct",978
15610,9.0,2012,0,0.0,a,c,0,,979
2260,2.0,2014,1,2013.0,d,c,1,"Jan,Apr,Jul,Oct",980
700,6.0,2015,0,0.0,a,a,0,,981
240,0.0,0,10,2014.0,c,c,1,"Mar,Jun,Sept,Dec",982
18000,0.0,2012,0,0.0,d,c,0,,983
17580,10.0,2013,0,0.0,d,c,0,,984
1590,0.0,0,35,2009.0,a,c,1,"Feb,May,Aug,Nov",985
7120,0.0,0,5,2013.0,d,c,1,"Feb,May,Aug,Nov",986
4670,10.0,2003,10,2014.0,a,c,1,"Mar,Jun,Sept,Dec",987
36690,8.0,2013,0,0.0,a,a,0,,988
13370,8.0,2010,0,0.0,d,c,0,,989
4570,11.0,2007,15,2010.0,d,a,1,"Mar,Jun,Sept,Dec",990
11890,0.0,0,45,2013.0,d,c,1,"Feb,May,Aug,Nov",991
2390,11.0,2009,10,2014.0,a,a,1,"Jan,Apr,Jul,Oct",992
24000,0.0,0,21,2013.0,a,c,1,"Feb,May,Aug,Nov",993
17200,0.0,0,36,2009.0,d,a,1,"Jan,Apr,Jul,Oct",994
520,0.0,0,46,2011.0,c,c,1,"Feb,May,Aug,Nov",995
2430,0.0,0,13,2010.0,a,a,1,"Jan,Apr,Jul,Oct",996
10110,7.0,2007,10,2011.0,a,a,1,"Jan,Apr,Jul,Oct",997
510,9.0,2012,37,2010.0,a,a,1,"Feb,May,Aug,Nov",998
15330,3.0,2008,0,0.0,a,a,0,,999
3240,0.0,0,0,0.0,a,c,0,,1000
6390,3.0,2008,5,2013.0,d,a,1,"Jan,Apr,Jul,Oct",1001
3450,9.0,2012,40,2011.0,a,c,1,"Jan,Apr,Jul,Oct",1002
690,10.0,2010,0,0.0,a,c,0,,1003
10540,12.0,2004,0,0.0,a,a,0,,1004
7560,5.0,2012,0,0.0,a,a,0,,1005
880,0.0,0,31,2012.0,c,a,1,"Jan,Apr,Jul,Oct",1006
1190,11.0,2008,0,0.0,a,a,0,,1007
230,7.0,2015,22,2012.0,d,a,1,"Mar,Jun,Sept,Dec",1008
4160,9.0,2012,0,0.0,a,a,0,,1009
2430,11.0,2009,0,0.0,a,a,0,,1010
14240,8.0,2014,0,0.0,a,a,0,,1011
450,6.0,2006,10,2014.0,c,a,1,"Jan,Apr,Jul,Oct",1012
4820,9.0,2004,0,0.0,c,a,0,,1013
18450,0.0,0,18,2009.0,d,a,1,"Mar,Jun,Sept,Dec",1014
1150,10.0,2013,14,2012.0,d,a,1,"Jan,Apr,Jul,Oct",1015
200,0.0,0,0,0.0,a,c,0,,1016
4490,0.0,0,0,0.0,d,c,0,,1017
1350,0.0,0,0,0.0,a,c,0,,1018
17860,4.0,2005,37,2013.0,d,c,1,"Feb,May,Aug,Nov",1019
16810,0.0,0,18,2013.0,d,a,1,"Feb,May,Aug,Nov",1020
6220,9.0,2009,0,0.0,a,c,0,,1021
5850,9.0,2007,0,0.0,d,c,0,,1022
31810,10.0,2005,5,2013.0,c,c,1,"Feb,May,Aug,Nov",1023
18510,0.0,0,0,0.0,a,a,0,,1024
2340,0.0,0,18,2011.0,c,c,1,"Mar,Jun,Sept,Dec",1025
1030,11.0,2005,40,2012.0,a,a,1,"Jan,Apr,Jul,Oct",1026
4600,4.0,2007,10,2014.0,d,c,1,"Mar,Jun,Sept,Dec",1027
970,0.0,0,0,0.0,d,a,0,,1028
12950,10.0,2014,37,2009.0,d,a,1,"Jan,Apr,Jul,Oct",1029
13530,0.0,0,0,0.0,d,c,0,,1030
660,5.0,2005,14,2011.0,a,a,1,"Jan,Apr,Jul,Oct",1031
3110,0.0,0,5,2013.0,a,a,1,"Feb,May,Aug,Nov",1032
3310,4.0,2007,0,0.0,a,a,0,,1033
6080,4.0,2013,37,2010.0,d,a,1,"Jan,Apr,Jul,Oct",1034
4350,4.0,2015,5,2013.0,c,a,1,"Feb,May,Aug,Nov",1035
26320,5.0,2014,40,2014.0,d,c,1,"Jan,Apr,Jul,Oct",1036
15250,6.0,2002,37,2009.0,a,a,1,"Jan,Apr,Jul,Oct",1037
2360,0.0,0,0,0.0,d,a,0,,1038
12800,6.0,2011,13,2010.0,a,c,1,"Jan,Apr,Jul,Oct",1039
240,1.0,2009,0,0.0,c,c,0,,1040
1940,0.0,0,0,0.0,d,c,0,,1041
3790,0.0,0,0,0.0,a,c,0,,1042
28430,9.0,2010,0,0.0,d,a,0,,1043
520,10.0,1999,40,2014.0,a,a,1,"Jan,Apr,Jul,Oct",1044
390,1.0,2000,18,2011.0,a,a,1,"Feb,May,Aug,Nov",1045
2230,5.0,2005,40,2014.0,a,a,1,"Jan,Apr,Jul,Oct",1046
1880,5.0,2009,0,0.0,d,a,0,,1047
9790,0.0,0,22,2011.0,a,c,1,"Jan,Apr,Jul,Oct",1048
2620,7.0,2015,14,2012.0,d,a,1,"Jan,Apr,Jul,Oct",1049
6440,3.0,2013,0,0.0,a,c,0,,1050
8730,9.0,2006,0,0.0,a,c,0,,1051
700,4.0,2005,0,0.0,a,c,0,,1052
330,11.0,2014,30,0.0,d,a,0,,1053
21420,0.0,0,0,0.0,d,c,0,,1054
9640,7.0,2005,18,2011.0,d,c,1,"Feb,May,Aug,Nov",1055
250,9.0,2012,5,2013.0,a,a,1,"Feb,May,Aug,Nov",1056
3250,12.0,2013,37,2009.0,a,a,1,"Jan,Apr,Jul,Oct",1057
2300,0.0,0,0,0.0,d,c,0,,1058
330,0.0,0,0,0.0,a,a,0,,1059
1760,12.0,2005,0,0.0,a,a,0,,1060
7690,4.0,2010,27,2010.0,d,c,1,"Mar,Jun,Sept,Dec",1061
5140,0.0,0,0,0.0,a,c,0,,1062
3160,4.0,2006,0,0.0,a,a,0,,1063
1650,0.0,0,0,0.0,a,a,0,,1064
6110,0.0,0,0,0.0,d,c,0,,1065
36600,0.0,0,0,0.0,a,c,0,,1066
90,12.0,2015,40,2014.0,a,a,1,"Jan,Apr,Jul,Oct",1067
8100,0.0,0,0,0.0,d,a,0,,1068
450,9.0,2012,0,0.0,c,a,0,,1069
25770,7.0,2011,0,0.0,d,c,0,,1070
14410,3.0,2006,0,0.0,a,a,0,,1071
4840,3.0,2009,0,0.0,d,c,0,,1072
14430,3.0,2004,10,2011.0,a,c,1,"Feb,May,Aug,Nov",1073
4310,6.0,2012,0,0.0,c,a,0,,1074
4290,0.0,0,0,0.0,d,c,0,,1075
790,4.0,2003,0,0.0,c,a,0,,1076
330,0.0,0,0,0.0,c,c,0,,1077
18430,0.0,0,5,2011.0,d,c,1,"Feb,May,Aug,Nov",1078
660,8.0,2015,0,0.0,a,a,0,,1079
240,2.0,2012,40,2014.0,d,a,1,"Jan,Apr,Jul,Oct",1080
120,0.0,0,1,2013.0,a,a,1,"Feb,May,Aug,Nov",1081
2690,7.0,2009,0,0.0,a,a,0,,1082
1420,0.0,0,45,2009.0,a,a,1,"Feb,May,Aug,Nov",1083
170,0.0,0,0,0.0,a,c,0,,1084
18960,12.0,2008,0,0.0,a,c,0,,1085
40,7.0,2006,0,0.0,a,a,0,,1086
1490,8.0,2013,0,0.0,d,c,0,,1087
8560,3.0,2005,0,0.0,d,a,0,,1088
2670,0.0,0,0,0.0,d,c,0,,1089
6700,0.0,0,0,0.0,a,c,0,,1090
3710,0.0,0,30,2012.0,a,c,1,"Mar,Jun,Sept,Dec",1091
2880,9.0,2012,0,0.0,a,a,0,,1092
440,0.0,0,40,2011.0,d,c,1,"Jan,Apr,Jul,Oct",1093
330,8.0,2006,0,0.0,a,a,0,,1094
6460,4.0,2013,0,0.0,a,c,0,,1095
2400,6.0,2013,0,0.0,a,c,0,,1096
1190,4.0,2013,40,2013.0,b,a,1,"Jan,Apr,Jul,Oct",1097
13460,8.0,2013,14,2010.0,a,c,1,"Jan,Apr,Jul,Oct",1098
13390,9.0,2007,0,0.0,d,c,0,,1099
940,3.0,2002,0,0.0,a,a,0,,1100
7840,0.0,0,0,0.0,d,c,0,,1101
8180,3.0,2011,0,0.0,a,c,0,,1102
5310,0.0,0,18,2011.0,a,a,1,"Feb,May,Aug,Nov",1103
6910,6.0,2010,0,0.0,a,a,0,,1104
1150,0.0,0,37,2009.0,a,c,1,"Jan,Apr,Jul,Oct",1105
12620,5.0,2015,0,0.0,c,c,0,,1106
4570,7.0,2012,27,2013.0,d,a,1,"Jan,Apr,Jul,Oct",1107
10050,3.0,2014,0,0.0,d,c,0,,1108
4050,12.0,2015,5,2013.0,d,a,1,"Feb,May,Aug,Nov",1109
7780,0.0,0,37,2013.0,d,c,1,"Feb,May,Aug,Nov",1110
11790,9.0,2012,13,2010.0,a,c,1,"Feb,May,Aug,Nov",1111
28130,0.0,0,0,0.0,d,a,0,,1112
160,0.0,0,0,0.0,d,a,0,,1113
1980,7.0,2015,31,2009.0,a,c,1,"Feb,May,Aug,Nov",1114
200,0.0,0,0,0.0,c,a,0,,1115
